project,keyword,created,seed,locations,customers,periods,patronizing,rewards,replenishment,character,updated,commit,branch,bdl_runtime,bdl_iterations,bdl_objective,bdl_solution,bdl_optgap,bd5_runtime,bd5_optgap,bd5_iterations,bd5_objective,bd5_solution,bds_runtime,bds_optgap,bds_iterations,bds_objective,bds_solution
paper1,rnd_7-50-50-10-small-inversely-mixed-heterogeneous,2023-11-24 01:30,7,50,50,10,small,inversely,mixed,heterogeneous,2023-11-24 01:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,15.53098011,-1,38319.55,46-8-26-40-31-19-27-17-21-2,0,4.56,5.75E-05,13,38319.55,46-8-26-40-31-19-27-17-33-2,4.61,5.75E-05,13,38319.55,46-8-26-40-31-19-27-17-33-2
paper1,rnd_1-50-50-5-large-identical-absolute-homogeneous,2023-11-25 00:57,1,50,50,5,large,identical,absolute,homogeneous,2023-11-25 00:57,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.08089304,-1,13050,1-2-33-49-8,0,4.62,0,9,13050,31-21-25-15-8,4.6,0,9,13050,31-21-25-15-8
paper1,rnd_8-50-50-5-large-identical-mixed-heterogeneous,2023-11-24 02:35,8,50,50,5,large,identical,mixed,heterogeneous,2023-11-24 02:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,11.25124907,-1,121372.35,0-0-19-4-11,0,4.56,0,7,121372.35,0-0-19-4-11,4.56,0,7,121372.35,0-0-19-4-11
paper1,rnd_7-100-100-10-small-inversely-absolute-heterogeneous,2023-11-24 01:48,7,100,100,10,small,inversely,absolute,heterogeneous,2023-11-24 01:48,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,43.3983779,-1,47589,3-76-6-26-39-80-14-81-97-100,1.71E-06,4.57,0,12,47589,3-76-6-26-39-80-14-81-97-100,4.54,0,12,47589,3-76-6-26-39-80-14-81-97-100
paper1,rnd_8-50-50-5-large-identical-absolute-homogeneous,2023-11-24 02:35,8,50,50,5,large,identical,absolute,homogeneous,2023-11-24 02:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.059617996,-1,13100,24-42-29-12-23,0,4.53,0,9,13100,13-50-39-35-11,4.53,0,9,13100,13-50-39-35-11
paper1,rnd_2-10-10-10-large-inversely-relative-homogeneous,2023-11-24 18:13,2,10,10,10,large,inversely,relative,homogeneous,2023-11-24 18:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.165082216,-1,289.55,0-0-0-0-0-0-0-3-6-7,0,4.53,0,12,289.55,0-0-0-0-0-0-0-3-6-7,4.52,0,12,289.55,0-0-0-0-0-0-0-3-6-7
paper1,rnd_7-10-10-10-medium-inversely-absolute-homogeneous,2023-11-24 01:08,7,10,10,10,medium,inversely,absolute,homogeneous,2023-11-24 01:08,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.143321991,-1,558,3-1-3-2-9-1-7-6-4-10,7.62E-06,4.54,0,16,558,9-1-3-9-2-1-7-6-4-10,4.52,0,16,558,9-1-3-9-2-1-7-6-4-10
paper1,rnd_5-10-10-10-large-inversely-absolute-homogeneous,2023-11-24 09:59,5,10,10,10,large,inversely,absolute,homogeneous,2023-11-24 09:59,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.038669109,-1,410,5-4-6-4-4-9-4-6-3-2,9.76E-05,4.51,0,15,410,4-9-4-9-4-9-4-6-3-2,4.51,0,15,410,4-9-4-9-4-9-4-6-3-2
paper1,rnd_3-50-50-10-small-identical-absolute-heterogeneous,2023-11-24 21:45,3,50,50,10,small,identical,absolute,heterogeneous,2023-11-24 21:45,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,9.080171824,-1,112600,19-2-47-33-45-27-44-21-50-49,0,4.49,0,11,112600,19-2-47-33-45-27-44-21-50-49,4.51,0,11,112600,19-2-47-33-45-27-44-21-50-49
paper1,rnd_0-50-50-5-large-identical-absolute-heterogeneous,2023-11-24 23:42,0,50,50,5,large,identical,absolute,heterogeneous,2023-11-24 23:42,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.850475073,-1,74650,29-22-38-8-36,0,4.51,0,10,74650,43-22-38-8-36,4.5,0,10,74650,43-22-38-8-36
paper1,rnd_0-100-100-10-small-inversely-mixed-heterogeneous,2023-11-25 00:15,0,100,100,10,small,inversely,mixed,heterogeneous,2023-11-25 00:15,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,43.66604686,-1,72741.57,79-41-8-18-96-29-26-12-64-7,0,4.47,0,11,72741.57,79-41-8-18-96-29-26-12-64-7,4.46,0,11,72741.57,79-41-8-18-96-29-26-12-64-7
paper1,rnd_0-50-50-5-medium-inversely-mixed-heterogeneous,2023-11-24 23:42,0,50,50,5,medium,inversely,mixed,heterogeneous,2023-11-24 23:42,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,8.885468006,-1,10921.31,6-27-15-7-30,0,4.46,0,9,10921.31,6-27-15-7-30,4.46,0,9,10921.31,6-27-15-7-30
paper1,rnd_8-10-10-10-medium-inversely-relative-heterogeneous,2023-11-24 02:21,8,10,10,10,medium,inversely,relative,heterogeneous,2023-11-24 02:21,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.810276031,-1,2843.53,0-0-0-0-5-1-3-8-10-7,5.28E-05,4.45,0,18,2843.53,0-0-0-0-5-1-3-8-10-7,4.44,0,18,2843.53,0-0-0-0-5-1-3-8-10-7
paper1,rnd_0-50-50-5-medium-identical-mixed-homogeneous,2023-11-24 23:42,0,50,50,5,medium,identical,mixed,homogeneous,2023-11-24 23:42,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5.175939083,-1,21482.71,17-45-20-12-36,0,4.44,0,10,21482.71,17-45-20-12-36,4.43,0,10,21482.71,17-45-20-12-36
paper1,rnd_4-10-10-10-large-inversely-absolute-homogeneous,2023-11-24 22:38,4,10,10,10,large,inversely,absolute,homogeneous,2023-11-24 22:38,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.988238096,-1,416,0-1-0-1-5-1-4-3-2-7,7.81E-05,4.42,0,14,416,5-1-1-5-5-1-4-3-2-7,4.42,0,14,416,5-1-1-5-5-1-4-3-2-7
paper1,rnd_9-50-50-5-small-identical-relative-homogeneous,2023-11-23 23:19,9,50,50,5,small,identical,relative,homogeneous,2023-11-23 23:19,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,8.904308796,-1,6728.44,3-1-20-17-34,0,4.42,5.80E-05,12,6728.44,3-1-20-17-34,4.42,5.80E-05,12,6728.44,3-1-20-17-34
paper1,rnd_7-50-50-5-small-identical-relative-homogeneous,2023-11-24 01:13,7,50,50,5,small,identical,relative,homogeneous,2023-11-24 01:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5.601001024,-1,6762.4,27-30-29-49-22,0,4.42,0,14,6762.4,27-30-49-29-22,4.41,0,14,6762.4,27-30-49-29-22
paper1,rnd_6-50-50-10-small-identical-absolute-heterogeneous,2023-11-24 16:13,6,50,50,10,small,identical,absolute,heterogeneous,2023-11-24 16:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,9.649025917,-1,104900,4-36-32-13-23-29-5-19-6-43,0,4.37,0,13,104900,4-11-32-13-23-29-5-19-6-43,4.37,0,13,104900,4-11-32-13-23-29-5-19-6-43
paper1,rnd_1-50-50-10-small-inversely-absolute-heterogeneous,2023-11-25 01:00,1,50,50,10,small,inversely,absolute,heterogeneous,2023-11-25 01:00,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,11.8083961,-1,22739,28-17-18-19-48-34-39-46-27-36,0,4.36,0,11,22739,28-17-18-19-48-34-39-46-27-36,4.32,0,11,22739,28-17-18-19-48-34-39-46-27-36
paper1,rnd_7-10-10-10-large-inversely-mixed-homogeneous,2023-11-24 01:13,7,10,10,10,large,inversely,mixed,homogeneous,2023-11-24 01:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.499557972,-1,912.42,0-0-0-0-0-2-3-5-4-6,0,4.3,0,16,912.42,0-0-0-0-0-2-3-5-4-6,4.29,0,16,912.42,0-0-0-0-0-2-3-5-4-6
paper1,rnd_2-10-10-10-small-inversely-mixed-heterogeneous,2023-11-25 01:53,2,10,10,10,small,inversely,mixed,heterogeneous,2023-11-25 01:53,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.954633951,-1,5217.87,0-0-0-10-5-2-6-7-1-4,0,4.25,0,15,5217.87,0-0-0-10-5-2-6-7-1-4,4.27,0,15,5217.87,0-0-0-10-5-2-6-7-1-4
paper1,rnd_4-100-100-5-small-identical-absolute-homogeneous,2023-11-24 08:36,4,100,100,5,small,identical,absolute,homogeneous,2023-11-24 08:36,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,16.66445994,-1,28500,23-72-4-80-74,9.73E-05,4.27,0,10,28500,23-72-4-80-74,4.26,0,10,28500,23-72-4-80-74
paper1,rnd_3-50-50-5-small-inversely-absolute-homogeneous,2023-11-24 21:36,3,50,50,5,small,inversely,absolute,homogeneous,2023-11-24 21:36,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,6.323246002,-1,1104,26-40-25-11-37,0,4.29,0,12,1104,26-40-25-11-37,4.26,0,12,1104,26-40-25-11-37
paper1,rnd_4-50-50-5-large-identical-absolute-homogeneous,2023-11-24 22:46,4,50,50,5,large,identical,absolute,homogeneous,2023-11-24 22:46,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.608915091,-1,13200,12-48-16-24-8,0,4.26,0,8,13200,34-9-16-24-8,4.25,0,8,13200,34-9-16-24-8
paper1,rnd_2-10-10-10-medium-inversely-mixed-heterogeneous,2023-11-25 01:55,2,10,10,10,medium,inversely,mixed,heterogeneous,2023-11-25 01:55,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.968861818,-1,5217.87,0-0-0-10-5-2-6-7-1-4,0,4.24,0,15,5217.87,0-0-0-10-5-2-6-7-1-4,4.22,0,15,5217.87,0-0-0-10-5-2-6-7-1-4
paper1,rnd_0-50-50-5-medium-inversely-relative-heterogeneous,2023-11-24 23:42,0,50,50,5,medium,inversely,relative,heterogeneous,2023-11-24 23:42,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5.009328842,-1,5433.33,6-27-15-7-30,0,4.22,0,9,5433.33,6-27-15-7-30,4.21,0,9,5433.33,6-27-15-7-30
paper1,rnd_0-100-100-10-small-inversely-relative-heterogeneous,2023-11-25 00:15,0,100,100,10,small,inversely,relative,heterogeneous,2023-11-25 00:15,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,51.99560308,-1,33896.65,41-79-18-45-20-26-29-12-64-7,7.70E-05,4.19,5.94E-05,12,33896.65,41-79-18-45-20-26-29-12-64-7,4.19,5.94E-05,12,33896.65,41-79-18-45-20-26-29-12-64-7
paper1,rnd_5-50-50-5-small-identical-mixed-heterogeneous,2023-11-24 10:06,5,50,50,5,small,identical,mixed,heterogeneous,2023-11-24 10:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5.230571985,-1,75767.17,39-25-2-9-31,0,4.16,1.28E-05,15,75767.17,39-25-2-9-31,4.14,1.28E-05,15,75767.17,39-25-2-9-31
paper1,rnd_0-50-50-5-large-identical-absolute-homogeneous,2023-11-24 23:42,0,50,50,5,large,identical,absolute,homogeneous,2023-11-24 23:42,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.45576787,-1,13050,7-37-38-16-4,0,4.1,0,8,13050,5-37-38-16-4,4.11,0,8,13050,5-37-38-16-4
paper1,rnd_2-50-50-5-medium-identical-absolute-homogeneous,2023-11-24 18:24,2,50,50,5,medium,identical,absolute,homogeneous,2023-11-24 18:24,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.725845098,-1,11350,28-23-17-20-50,0,4.1,0,8,11350,17-44-18-20-50,4.11,0,8,11350,17-44-18-20-50
paper1,rnd_9-50-50-5-medium-identical-absolute-homogeneous,2023-11-23 23:22,9,50,50,5,medium,identical,absolute,homogeneous,2023-11-23 23:22,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.616207838,-1,11450,14-17-13-30-50,0,4.12,0,9,11450,46-17-13-30-50,4.09,0,9,11450,46-17-13-30-50
paper1,rnd_1-50-50-5-small-inversely-relative-heterogeneous,2023-11-25 00:52,1,50,50,5,small,inversely,relative,heterogeneous,2023-11-25 00:52,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5.474784136,-1,5528.67,20-32-9-16-41,0,4.08,4.51E-05,17,5528.67,20-32-9-16-41,4.08,4.51E-05,17,5528.67,20-32-9-16-41
paper1,rnd_3-100-100-5-small-identical-absolute-homogeneous,2023-11-24 21:56,3,100,100,5,small,identical,absolute,homogeneous,2023-11-24 21:56,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,17.59710789,-1,32700,21-19-22-23-34,0,4.07,0,11,32700,21-19-23-22-34,4.07,0,11,32700,21-19-23-22-34
paper1,rnd_4-10-10-10-large-inversely-mixed-heterogeneous,2023-11-24 22:41,4,10,10,10,large,inversely,mixed,heterogeneous,2023-11-24 22:41,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.059480906,-1,4219.82,0-0-0-0-0-0-1-4-3-2,0,4.06,0,12,4219.82,0-0-0-0-0-0-1-4-3-2,4.04,0,12,4219.82,0-0-0-0-0-0-1-4-3-2
paper1,rnd_9-50-50-5-medium-identical-absolute-heterogeneous,2023-11-23 23:22,9,50,50,5,medium,identical,absolute,heterogeneous,2023-11-23 23:22,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.708389997,-1,63000,38-23-13-17-30,7.32E-05,4.01,0,8,63000,38-23-13-17-30,4.04,0,8,63000,38-23-13-17-30
paper1,rnd_6-50-50-5-medium-inversely-relative-heterogeneous,2023-11-24 16:09,6,50,50,5,medium,inversely,relative,heterogeneous,2023-11-24 16:09,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5.434650898,-1,5399.63,20-31-13-12-26,0,4.04,0,13,5399.63,20-31-13-12-26,4.03,0,13,5399.63,20-31-13-12-26
paper1,rnd_6-50-50-5-medium-identical-absolute-homogeneous,2023-11-24 16:06,6,50,50,5,medium,identical,absolute,homogeneous,2023-11-24 16:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.802000046,-1,11250,35-42-45-43-6,0,4,0,7,11250,35-42-43-45-6,4,0,7,11250,35-42-43-45-6
paper1,rnd_8-10-10-10-small-inversely-absolute-homogeneous,2023-11-24 02:15,8,10,10,10,small,inversely,absolute,homogeneous,2023-11-24 02:15,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.24901104,-1,538,10-1-1-10-5-8-7-1-3-6,8.62E-05,3.98,0,18,538,3-10-1-8-7-10-5-3-4-9,4,0,18,538,3-10-1-8-7-10-5-3-4-9
paper1,rnd_6-50-50-5-small-identical-relative-heterogeneous,2023-11-24 16:02,6,50,50,5,small,identical,relative,heterogeneous,2023-11-24 16:02,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5.432283163,-1,36866.7,33-25-47-3-43,4.84E-05,3.96,9.09E-05,16,36866.7,33-25-47-3-43,3.98,9.09E-05,16,36866.7,33-25-47-3-43
paper1,rnd_0-50-50-5-small-identical-relative-heterogeneous,2023-11-24 23:39,0,50,50,5,small,identical,relative,heterogeneous,2023-11-24 23:39,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.128351927,-1,37037.27,48-33-36-47-25,0,3.98,0,12,37037.27,48-33-36-47-25,3.96,0,12,37037.27,48-33-36-47-25
paper1,rnd_8-10-10-10-medium-inversely-absolute-homogeneous,2023-11-24 02:21,8,10,10,10,medium,inversely,absolute,homogeneous,2023-11-24 02:21,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.239835978,-1,538,10-1-1-10-5-8-7-1-3-6,8.62E-05,3.9,0,18,538,3-10-1-8-7-10-5-3-4-9,3.93,0,18,538,3-10-1-8-7-10-5-3-4-9
paper1,rnd_5-100-100-5-small-identical-absolute-heterogeneous,2023-11-24 10:33,5,100,100,5,small,identical,absolute,heterogeneous,2023-11-24 10:33,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,20.21561003,-1,172500,77-59-17-37-32,0,3.9,0,10,172500,77-59-17-37-32,3.91,0,10,172500,77-59-17-37-32
paper1,rnd_7-100-100-5-small-inversely-mixed-heterogeneous,2023-11-24 01:39,7,100,100,5,small,inversely,mixed,heterogeneous,2023-11-24 01:39,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,20.81128311,-1,23722.01,66-71-20-73-95,0,3.84,0,12,23722.01,66-71-20-73-95,3.82,0,12,23722.01,66-71-20-73-95
paper1,rnd_6-50-50-5-medium-identical-absolute-heterogeneous,2023-11-24 16:06,6,50,50,5,medium,identical,absolute,heterogeneous,2023-11-24 16:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.874439955,-1,60850,5-28-23-45-43,0,3.78,0,9,60850,5-28-23-45-43,3.8,0,9,60850,5-28-23-45-43
paper1,rnd_9-50-50-5-large-identical-absolute-heterogeneous,2023-11-23 23:26,9,50,50,5,large,identical,absolute,heterogeneous,2023-11-23 23:26,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.914402008,-1,69150,45-22-7-20-47,0,3.8,0,8,69150,24-34-7-20-47,3.79,0,8,69150,24-34-7-20-47
paper1,rnd_8-50-50-5-medium-identical-absolute-homogeneous,2023-11-24 02:31,8,50,50,5,medium,identical,absolute,homogeneous,2023-11-24 02:31,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.27501297,-1,11300,16-5-20-50-35,0,3.81,0,9,11300,5-7-20-50-35,3.79,0,9,11300,5-7-20-50-35
paper1,rnd_6-50-50-10-small-inversely-absolute-homogeneous,2023-11-24 16:16,6,50,50,10,small,inversely,absolute,homogeneous,2023-11-24 16:16,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,13.67393303,-1,3454,1-39-18-9-25-37-14-2-13-6,7.03E-05,3.74,0,11,3454,18-1-9-39-14-25-37-2-13-6,3.76,0,11,3454,18-1-9-39-14-25-37-2-13-6
paper1,rnd_0-100-100-5-small-inversely-absolute-heterogeneous,2023-11-24 23:59,0,100,100,5,small,inversely,absolute,heterogeneous,2023-11-24 23:59,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,20.59200406,-1,14440,70-39-17-72-53,0,3.77,0,13,14440,70-39-17-72-53,3.74,0,13,14440,70-39-17-72-53
paper1,rnd_5-50-50-10-small-inversely-mixed-heterogeneous,2023-11-24 10:23,5,50,50,10,small,inversely,mixed,heterogeneous,2023-11-24 10:23,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,17.28565598,-1,34864.22,3-18-46-34-50-2-1-49-13-38,0,3.71,6.95E-05,15,34864.22,3-18-46-34-50-2-1-49-13-38,3.73,6.95E-05,15,34864.22,3-18-46-34-50-2-1-49-13-38
paper1,rnd_8-50-50-5-large-identical-absolute-heterogeneous,2023-11-24 02:35,8,50,50,5,large,identical,absolute,heterogeneous,2023-11-24 02:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.69098115,-1,69850,3-29-19-4-11,0,3.71,0,9,69850,32-29-19-4-11,3.7,0,9,69850,32-29-19-4-11
paper1,rnd_2-10-10-10-large-inversely-mixed-heterogeneous,2023-11-24 18:17,2,10,10,10,large,inversely,mixed,heterogeneous,2023-11-24 18:17,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.723398924,-1,3872.15,0-0-0-0-0-0-10-1-2-6,7.61E-06,3.63,0,13,3872.15,0-0-0-0-0-0-10-1-2-6,3.63,0,13,3872.15,0-0-0-0-0-0-10-1-2-6
paper1,rnd_0-50-50-5-medium-identical-absolute-homogeneous,2023-11-24 23:39,0,50,50,5,medium,identical,absolute,homogeneous,2023-11-24 23:39,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.654950857,-1,11300,17-45-20-12-36,0,3.6,0,9,11300,17-45-20-12-36,3.62,0,9,11300,17-45-20-12-36
paper1,rnd_1-50-50-5-medium-identical-absolute-heterogeneous,2023-11-25 00:52,1,50,50,5,medium,identical,absolute,heterogeneous,2023-11-25 00:52,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,7.363162041,-1,58950,13-39-8-21-29,1.08E-05,3.62,0,8,58950,13-39-8-21-29,3.62,0,8,58950,13-39-8-21-29
paper1,rnd_9-100-100-5-small-identical-absolute-homogeneous,2023-11-23 23:49,9,100,100,5,small,identical,absolute,homogeneous,2023-11-23 23:49,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,19.47169709,-1,29800,85-43-57-30-36,0,3.62,0,8,29800,42-43-57-36-30,3.61,0,8,29800,42-43-57-36-30
paper1,rnd_8-10-10-10-small-inversely-mixed-heterogeneous,2023-11-24 02:17,8,10,10,10,small,inversely,mixed,heterogeneous,2023-11-24 02:17,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.304677963,-1,6393.6,0-0-0-0-5-8-9-3-10-7,0,3.56,4.25E-05,18,6393.6,0-0-0-0-5-8-9-3-10-7,3.59,4.25E-05,18,6393.6,0-0-0-0-5-8-9-3-10-7
paper1,rnd_2-50-50-5-medium-inversely-relative-heterogeneous,2023-11-24 18:30,2,50,50,5,medium,inversely,relative,heterogeneous,2023-11-24 18:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,6.776579857,-1,5513.96,49-31-8-27-4,2.78E-05,3.6,0,9,5513.96,49-31-8-27-4,3.59,0,9,5513.96,49-31-8-27-4
paper1,rnd_1-100-100-5-small-inversely-mixed-heterogeneous,2023-11-25 01:14,1,100,100,5,small,inversely,mixed,heterogeneous,2023-11-25 01:14,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,21.51262689,-1,22573.58,91-23-74-48-76,2.39E-05,3.59,8.17E-05,13,22573.58,91-23-74-48-76,3.58,8.17E-05,13,22573.58,91-23-74-48-76
paper1,rnd_8-100-100-5-small-identical-absolute-homogeneous,2023-11-24 02:51,8,100,100,5,small,identical,absolute,homogeneous,2023-11-24 02:51,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,19.38551497,-1,30100,84-87-14-76-99,0,3.58,0,8,30100,84-87-14-76-99,3.58,0,8,30100,84-87-14-76-99
paper1,rnd_1-10-10-10-small-identical-mixed-heterogeneous,2023-11-25 00:40,1,10,10,10,small,identical,mixed,heterogeneous,2023-11-25 00:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.936570168,-1,10115.54,0-0-0-0-0-10-4-8-7-1,3.00E-05,3.57,0,21,10115.54,0-0-0-0-0-10-4-8-7-1,3.55,0,21,10115.54,0-0-0-0-0-10-4-8-7-1
paper1,rnd_5-10-10-10-large-inversely-absolute-heterogeneous,2023-11-24 09:59,5,10,10,10,large,inversely,absolute,heterogeneous,2023-11-24 09:59,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.260766029,-1,2233,4-6-6-6-6-9-6-4-2-3,6.55E-05,3.52,0,17,2233,4-4-9-4-4-9-6-4-2-3,3.53,0,17,2233,4-4-9-4-4-9-6-4-2-3
paper1,rnd_1-10-10-10-medium-identical-mixed-heterogeneous,2023-11-25 00:40,1,10,10,10,medium,identical,mixed,heterogeneous,2023-11-25 00:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.934020042,-1,10115.54,0-0-0-0-0-10-4-8-7-1,3.00E-05,3.51,0,21,10115.54,0-0-0-0-0-10-4-8-7-1,3.52,0,21,10115.54,0-0-0-0-0-10-4-8-7-1
paper1,rnd_0-10-10-10-medium-inversely-relative-homogeneous,2023-11-24 23:33,0,10,10,10,medium,inversely,relative,homogeneous,2023-11-24 23:33,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.987477064,-1,404.5,0-0-0-0-7-4-9-5-2-6,4.23E-05,3.47,0,18,404.5,0-0-0-0-7-4-5-9-2-6,3.46,0,18,404.5,0-0-0-0-7-4-5-9-2-6
paper1,rnd_8-10-10-10-medium-inversely-mixed-heterogeneous,2023-11-24 02:21,8,10,10,10,medium,inversely,mixed,heterogeneous,2023-11-24 02:21,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.26125288,-1,6393.6,0-0-0-0-5-8-9-3-10-7,0,3.44,4.25E-05,18,6393.6,0-0-0-0-5-8-9-3-10-7,3.45,4.25E-05,18,6393.6,0-0-0-0-5-8-9-3-10-7
paper1,rnd_8-50-50-5-small-inversely-mixed-homogeneous,2023-11-24 02:30,8,50,50,5,small,inversely,mixed,homogeneous,2023-11-24 02:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,6.478708029,-1,2071.37,30-41-18-11-21,0,3.43,7.36E-05,13,2071.37,41-30-18-11-21,3.43,7.36E-05,13,2071.37,41-30-18-11-21
paper1,rnd_4-10-10-10-large-inversely-absolute-heterogeneous,2023-11-24 22:38,4,10,10,10,large,inversely,absolute,heterogeneous,2023-11-24 22:38,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.975131989,-1,2430,0-5-1-5-5-1-3-4-7-2,0,3.43,0,20,2430,4-1-1-4-5-1-3-4-7-2,3.41,0,20,2430,4-1-1-4-5-1-3-4-7-2
paper1,rnd_0-10-10-10-small-inversely-relative-homogeneous,2023-11-24 23:30,0,10,10,10,small,inversely,relative,homogeneous,2023-11-24 23:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.994421005,-1,404.5,0-0-0-0-7-4-9-5-2-6,4.23E-05,3.41,0,18,404.5,0-0-0-0-7-4-5-9-2-6,3.4,0,18,404.5,0-0-0-0-7-4-5-9-2-6
paper1,rnd_1-10-10-10-small-inversely-absolute-homogeneous,2023-11-25 00:38,1,10,10,10,small,inversely,absolute,homogeneous,2023-11-25 00:38,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.350862026,-1,553,4-4-7-3-5-8-9-4-10-1,0,3.41,0,17,553,2-3-3-7-4-9-5-10-8-6,3.4,0,17,553,2-3-3-7-4-9-5-10-8-6
paper1,rnd_7-100-100-5-small-identical-absolute-heterogeneous,2023-11-24 01:35,7,100,100,5,small,identical,absolute,heterogeneous,2023-11-24 01:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,16.75231695,-1,174900,3-94-36-44-45,6.86E-05,3.41,0,9,174900,65-94-36-44-45,3.4,0,9,174900,65-94-36-44-45
paper1,rnd_1-10-10-10-medium-inversely-absolute-homogeneous,2023-11-25 00:40,1,10,10,10,medium,inversely,absolute,homogeneous,2023-11-25 00:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,1.344241858,-1,553,4-4-7-3-5-8-9-4-10-1,0,3.36,0,17,553,2-3-3-7-4-9-5-10-8-6,3.37,0,17,553,2-3-3-7-4-9-5-10-8-6
paper1,rnd_0-10-10-10-large-inversely-mixed-heterogeneous,2023-11-24 23:35,0,10,10,10,large,inversely,mixed,heterogeneous,2023-11-24 23:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.875889063,-1,4045.35,0-0-0-0-0-2-10-3-1-7,0,3.41,0,13,4045.35,0-0-0-0-0-2-10-3-1-7,3.37,0,13,4045.35,0-0-0-0-0-2-10-3-1-7
