Name,State,Notes,User,Tags,Created,Runtime,Sweep,keyword,set,S,I,J,T,replenishment,zeta,absorption,eta,ap1_objective,ap1_optgap,ap1_runtime,ap1_solution,ap1_status,ap2_objective,ap2_optgap,ap2_runtime,ap2_solution,ap2_status,ap3_objective,ap3_optgap,ap3_runtime,ap3_solution,ap3_status,hrs_objective,hrs_objgap,hrs_solution,lpr_objective,lpr_runtime,lpr_status,mip_intgap,mip_objective,mip_optgap,mip_runtime,mip_solution,mip_status,sanity_check
rich-fire-967,finished,-,warleyalm,,2022-11-13T03:48:33.000Z,3,,A-3-20-20-14-linear-100-linear-75,A,3,20,20,14,linear,100,linear,75,2762,0.2044,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2762,0.2044,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2762,0.2044,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,3378.4,0.0268,6-6-6-7-6-6-7-6-6-6-7-6-6-7,19646.93,0.03,2,0.8233,3471.6,0,0.22,6-6-7-7-7-6-6-6-6-6-6-7-6-6,2,true
woven-monkey-966,finished,-,warleyalm,,2022-11-13T03:48:31.000Z,3,,A-3-20-20-14-linear-75-linear-50,A,3,20,20,14,linear,75,linear,50,2104,0.2446,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,2104,0.2446,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,2363.6,0.1514,0,20-20-20-3-7-7-7-7-8-8-8-8-8-8,2,2785.2,0,20-20-20-3-20-20-3-20-20-3-20-20-3-20,18711.31,0.03,2,0.8511,2785.2,0,0.33,20-20-20-3-20-20-3-20-20-3-20-20-3-20,2,true
fanciful-cosmos-965,finished,-,warleyalm,,2022-11-13T03:48:28.000Z,3,,A-3-20-20-14-linear-50-linear-100,A,3,20,20,14,linear,50,linear,100,1740,0.4293,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,2268.2,0.2561,0,18-13-13-13-13-13-13-13-13-13-13-13-13-13,2,2360.7,0.2257,0,18-3-3-17-17-17-17-17-17-17-17-17-17-17,2,3037,0.0039,18-13-13-18-13-13-18-13-13-18-13-13-18-13,19021.92,0.03,2,0.8397,3049,0,0.25,18-13-18-18-13-13-13-13-18-13-13-18-13-13,2,true
pious-dew-964,finished,-,warleyalm,,2022-11-13T03:48:25.000Z,3,,A-3-20-20-14-linear-75-linear-100,A,3,20,20,14,linear,75,linear,100,2104,0.4048,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,2104,0.4048,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,2379.4,0.3269,0,20-3-7-7-8-8-8-8-8-8-8-8-8-8,2,3535,0,20-16-20-16-20-16-20-16-20-16-20-16-20-16,19516.94,0.03,2,0.8189,3535,6.66938E-05,8.63,16-20-20-16-16-16-20-16-20-20-16-20-20-16,2,true
effortless-firebrand-963,finished,-,warleyalm,,2022-11-13T03:48:23.000Z,3,,A-3-20-20-14-linear-25-linear-100,A,3,20,20,14,linear,25,linear,100,1670,0.3581,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1493.9,0.4258,0,18-14-14-14-14-14-14-14-14-14-14-14-14-14,2,2029.5,0.22,0,18-3-3-7-7-17-17-17-17-17-17-17-17-17,2,2601.8,0,18-14-13-14-13-14-13-14-13-14-13-14-13-14,18232.04,0.03,2,0.8573,2601.8,1.81184E-05,0.2,18-14-13-14-13-14-13-14-13-14-13-14-13-14,2,true
likely-frog-962,finished,-,warleyalm,,2022-11-13T03:48:20.000Z,3,,A-3-20-20-14-linear-50-linear-50,A,3,20,20,14,linear,50,linear,50,1740,0.3175,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,2233.9,0.1238,0,18-13-13-13-13-13-13-13-13-13-13-13-13-13,2,2243.7,0.1199,0,18-18-18-17-17-17-17-17-17-17-17-17-17-17,2,2549.1,0.0002,18-13-13-13-13-18-13-13-13-13-18-13-13-13,18525.51,0.03,2,0.8624,2549.5,0,0.23,18-18-13-13-13-13-18-13-13-13-13-13-13-13,2,true
polar-bush-961,finished,-,warleyalm,,2022-11-13T03:48:17.000Z,3,,A-3-20-20-14-linear-100-linear-50,A,3,20,20,14,linear,100,linear,50,2550.8,0.2064,0,16-16-16-16-16-16-16-16-16-16-16-16-16-16,2,2716,0.155,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,2716,0.155,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,2716,0.155,13-13-13-13-13-13-13-13-13-13-13-13-13-13,19629.18,0.03,2,0.8363,3214.1,0,0.25,16-16-13-13-13-13-13-13-16-13-13-13-13-13,2,true
effortless-totem-960,finished,-,warleyalm,,2022-11-13T03:48:15.000Z,2,,A-3-20-20-14-linear-75-linear-75,A,3,20,20,14,linear,75,linear,75,2230,0.3914,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2354,0.3576,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,3185.9,0.1305,0,20-6-7-7-7-14-14-14-14-14-14-14-14-14,2,3575.5,0.0242,20-14-20-14-20-20-14-20-14-20-20-14-20-14,19940.99,0.03,2,0.8163,3664.1,0,0.28,6-20-20-14-14-14-14-20-20-20-14-20-20-20,2,true
firm-bee-959,finished,-,warleyalm,,2022-11-13T03:48:12.000Z,3,,A-3-20-20-7-exponential-100-exponential-75,A,3,20,20,7,exponential,100,exponential,75,443.9,0.9063,0,6-6-6-6-6-6-6,2,443.9,0.9063,0,6-6-6-6-6-6-6,2,2278.16,0.5192,0,6-9-3-3-3-13-12,2,4126.25,0.1291,6-14-15-7-2-14-15,19743.92,0.02,2,0.76,4738.06,0,0.41,15-9-6-14-7-2-14,2,true
confused-vortex-958,finished,-,warleyalm,,2022-11-13T03:48:08.000Z,4,,A-3-20-20-14-linear-50-exponential-50,A,3,20,20,14,linear,50,exponential,50,1697.22,0.8114,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,3194.11,0.6451,0,16-18-18-18-18-18-13-13-13-13-13-13-13-13,2,2568.31,0.7146,0,16-16-17-17-17-17-17-17-17-17-17-17-17-17,2,8222.14,0.0863,16-18-17-13-3-16-18-17-13-7-16-18-17-13,28401.42,0.03,2,0.6831,8999.15,1.27992E-05,7.02,7-17-3-8-16-18-13-17-7-16-3-18-17-13,2,true
bright-valley-957,finished,-,warleyalm,,2022-11-13T03:48:06.000Z,2,,A-3-20-20-7-exponential-75-linear-100,A,3,20,20,7,exponential,75,linear,100,661.25,0.637,0,20-20-20-3-20-20-20,2,430.87,0.7635,0,20-20-20-20-20-20-20,2,1208.2,0.3368,0,20-7-8-8-8-8-8,2,1713.2,0.0596,20-16-16-20-16-16-16,13650.26,0.01,2,0.8665,1821.8,0,0.11,16-20-20-16-20-20-20,2,true
generous-frost-956,finished,-,warleyalm,,2022-11-13T03:48:03.000Z,3,,A-3-20-20-7-exponential-100-linear-50,A,3,20,20,7,exponential,100,linear,50,1275.4,0.0451,0,16-16-16-16-16-16-16,2,1275.4,0.0451,0,16-16-16-16-16-16-16,2,1275.4,0.0451,0,16-16-16-16-16-16-16,2,1335.7,0,16-16-16-16-16-16-13,14779.46,0.01,2,0.9096,1335.7,0,0.07,16-16-16-16-16-16-13,2,true
flowing-salad-955,finished,-,warleyalm,,2022-11-13T03:48:00.000Z,3,,A-3-20-20-7-exponential-100-exponential-50,A,3,20,20,7,exponential,100,exponential,50,456.6,0.8983,0,16-16-16-16-16-16-16,2,456.6,0.8983,0,16-16-16-16-16-16-16,2,2565.53,0.4285,0,16-11-11-11-11-11-11,2,4096.13,0.0876,16-3-7-8-17-16-3,19435.07,0.02,2,0.769,4489.39,0,0.31,7-11-16-3-8-7-16,2,true
divine-frost-954,finished,-,warleyalm,,2022-11-13T03:47:57.000Z,3,,A-3-20-20-7-exponential-50-linear-75,A,3,20,20,7,exponential,50,linear,75,493.32,0.6905,0,6-6-6-6-6-6-6,2,569.43,0.6427,0,6-16-16-16-16-16-16,2,929.1,0.4171,0,6-6-14-14-9-9-9,2,1500.06,0.0588,6-16-6-6-16-6-6,13531.74,0.01,2,0.8822,1593.8,0,0.12,6-6-15-16-16-16-16,2,true
balmy-valley-953,finished,-,warleyalm,,2022-11-13T03:47:54.000Z,3,,A-3-20-20-7-exponential-100-linear-25,A,3,20,20,7,exponential,100,linear,25,1275.4,0.0268,0,16-16-16-16-16-16-16,2,1275.4,0.0268,0,16-16-16-16-16-16-16,2,1275.4,0.0268,0,16-16-16-16-16-16-16,2,1310.5,0,16-16-16-16-16-16-13,14832.32,0.02,2,0.9116,1310.5,0,0.06,16-16-16-16-16-16-13,2,true
faithful-wave-952,finished,-,warleyalm,,2022-11-13T03:47:51.000Z,4,,A-3-20-20-7-exponential-75-linear-25,A,3,20,20,7,exponential,75,linear,25,570.68,0.5162,0,20-20-20-20-20-20-20,2,570.68,0.5162,0,20-20-20-20-20-20-20,2,1101.8,0.0659,0,20-20-20-7-8-8-8,2,1177.4,0.0018,20-20-20-3-3-3-3,13245.97,0.01,2,0.911,1179.5,0,0.1,20-3-20-20-20-20-20,2,true
winter-oath-951,finished,-,warleyalm,,2022-11-13T03:47:48.000Z,3,,A-3-20-20-7-exponential-50-exponential-50,A,3,20,20,7,exponential,50,exponential,50,402.78,0.9072,0,3-3-3-3-3-3-3,2,1372.46,0.6837,0,16-16-16-18-18-18-18,2,1860.04,0.5713,0,16-11-11-11-11-11-11,2,4021.9,0.0731,16-3-7-18-17-16-3,17820.45,0.02,2,0.7565,4339.01,0,0.21,7-3-16-17-18-16-17,2,true
legendary-sound-950,finished,-,warleyalm,,2022-11-13T03:47:46.000Z,3,,A-3-20-20-7-exponential-25-exponential-75,A,3,20,20,7,exponential,25,exponential,75,382.87,0.9146,0,6-6-6-6-6-6-6,2,1376.82,0.6928,0,6-6-6-6-16-16-16,2,1554.2,0.6532,0,6-9-9-3-3-3-3,2,4016.45,0.1039,6-2-14-16-15-7-2,17370.1,0.02,2,0.742,4481.97,0,0.3,19-14-6-2-16-15-7,2,true
woven-vortex-949,finished,-,warleyalm,,2022-11-13T03:47:43.000Z,3,,A-3-20-20-7-exponential-50-exponential-75,A,3,20,20,7,exponential,50,exponential,75,400.18,0.9202,0,6-6-6-6-6-6-6,2,1389.93,0.723,0,6-6-6-6-16-16-16,2,1787.26,0.6438,0,6-9-9-3-3-3-3,2,4327.71,0.1375,6-14-15-16-7-2-14,19150.46,0.02,2,0.738,5017.39,0,0.29,2-14-6-15-7-16-14,2,true
likely-snow-948,finished,-,warleyalm,,2022-11-13T03:47:40.000Z,3,,A-3-20-20-7-exponential-75-exponential-50,A,3,20,20,7,exponential,75,exponential,50,396.48,0.9258,0,20-20-20-20-20-20-20,2,1012.53,0.8104,0,20-3-3-20-20-20-20,2,1913.45,0.6418,0,20-5-5-6-6-6-6,2,5124.65,0.0406,20-3-7-16-15-8-7,18446.63,0.01,2,0.7104,5341.42,0,0.35,8-7-3-20-15-16-7,2,true
classic-yogurt-947,finished,-,warleyalm,,2022-11-13T03:47:38.000Z,3,,A-3-20-20-7-exponential-75-exponential-100,A,3,20,20,7,exponential,75,exponential,100,1393.25,0.7523,0,20-20-20-3-20-20-20,2,2393.55,0.5745,0,3-3-7-3-20-20-20,2,1801.21,0.6798,0,3-5-5-5-17-17-17,2,5266.01,0.0638,3-7-20-16-15-8-1,20029.41,0.02,2,0.7192,5624.71,0,0.47,1-8-3-7-16-15-20,2,true
dutiful-thunder-946,finished,-,warleyalm,,2022-11-13T03:47:35.000Z,3,,A-3-20-20-7-exponential-100-linear-100,A,3,20,20,7,exponential,100,linear,100,440.7,0.6946,0,3-3-3-3-3-3-3,2,440.7,0.6946,0,3-3-3-3-3-3-3,2,1298.2,0.1004,0,3-3-16-16-16-16-16,2,1408.9,0.0237,3-3-16-16-16-16-13,14853.16,0.02,2,0.9028,1443.1,0,0.07,16-3-3-3-3-3-13,2,true
genial-haze-945,finished,-,warleyalm,,2022-11-13T03:47:33.000Z,2,,A-3-20-20-7-exponential-50-linear-100,A,3,20,20,7,exponential,50,linear,100,441.43,0.6854,0,3-3-3-3-3-3-3,2,566.45,0.5963,0,3-18-18-18-18-18-18,2,1066.2,0.2401,0,3-3-7-16-16-16-16,2,1287.9,0.082,3-18-3-18-3-3-17,13392.9,0.01,2,0.8952,1403,0,0.08,3-3-18-18-18-18-18,2,true
azure-rain-944,finished,-,warleyalm,,2022-11-13T03:47:29.000Z,4,,A-3-20-20-7-exponential-75-linear-50,A,3,20,20,7,exponential,75,linear,50,481.66,0.6573,0,20-20-20-20-20-20-20,2,481.66,0.6573,0,20-20-20-20-20-20-20,2,1161.7,0.1734,0,20-20-7-8-8-8-8,2,1367,0.0273,20-20-3-3-3-3-20,13321.97,0.01,2,0.8945,1405.4,0,0.12,3-20-20-20-20-20-20,2,true
fluent-firebrand-943,finished,-,warleyalm,,2022-11-13T03:47:26.000Z,3,,A-3-20-20-7-exponential-100-exponential-25,A,3,20,20,7,exponential,100,exponential,25,456.6,0.9016,0,16-16-16-16-16-16-16,2,456.6,0.9016,0,16-16-16-16-16-16-16,2,2191.2,0.5276,0,16-11-5-5-6-6-6,2,4347.89,0.0626,16-11-3-7-11-16-11,19666.56,0.02,2,0.7641,4638.43,0,0.22,3-11-16-7-11-3-16,2,true
deep-shadow-942,finished,-,warleyalm,,2022-11-13T03:47:23.000Z,3,,A-3-20-20-7-exponential-25-exponential-50,A,3,20,20,7,exponential,25,exponential,50,409.74,0.8891,0,3-3-3-3-3-3-3,2,2053.69,0.4441,0,3-3-16-3-18-18-18,2,1991.46,0.4609,0,3-16-11-11-11-11-11,2,3559.4,0.0365,3-16-7-8-18-17-3,16204.95,0.01,2,0.772,3694.19,0,0.15,1-7-16-3-17-18-3,2,true
genial-energy-941,finished,-,warleyalm,,2022-11-13T03:47:21.000Z,3,,A-3-20-20-7-exponential-75-exponential-75,A,3,20,20,7,exponential,75,exponential,75,403.86,0.9259,0,6-6-6-6-6-6-6,2,1409.08,0.7416,0,6-6-6-20-6-20-20,2,2278.96,0.5821,0,6-3-3-3-3-3-3,2,5106.82,0.0635,6-7-2-20-19-13-7,20720.85,0.01,2,0.7368,5453.03,3.3703E-06,0.5,18-7-6-2-19-20-13,2,true
solar-forest-940,finished,-,warleyalm,,2022-11-13T03:47:18.000Z,3,,A-3-20-20-7-exponential-50-exponential-100,A,3,20,20,7,exponential,50,exponential,100,368.44,0.9216,0,3-3-3-3-3-3-3,2,2058.01,0.562,0,3-3-16-3-18-18-18,2,1931.85,0.5889,0,3-16-5-5-5-5-6,2,4383.24,0.0672,3-16-7-18-17-16-7,18646.97,0.01,2,0.748,4698.78,0,0.33,8-7-16-3-18-17-7,2,true
polar-thunder-939,finished,-,warleyalm,,2022-11-13T03:47:16.000Z,2,,A-3-20-20-7-exponential-75-linear-75,A,3,20,20,7,exponential,75,linear,75,471.42,0.7437,0,6-6-6-6-6-6-6,2,642.21,0.6509,0,6-20-20-20-20-20-20,2,942.04,0.4879,0,6-6-7-17-3-3-3,2,1715.7,0.0673,6-20-6-19-20-6-6,14420.76,0.02,2,0.8724,1839.49,0,0.12,6-19-20-20-20-20-20,2,true
glad-yogurt-938,finished,-,warleyalm,,2022-11-13T03:47:13.000Z,3,,A-3-20-20-7-exponential-50-linear-50,A,3,20,20,7,exponential,50,linear,50,515.9,0.5622,0,3-3-3-3-3-3-3,2,230.51,0.8044,0,18-18-18-18-18-18-18,2,1019.4,0.135,0,18-3-3-16-16-16-16,2,1081,0.0827,18-17-17-17-3-3-17,13234.23,0.02,2,0.911,1178.5,0,0.12,17-3-18-18-18-18-18,2,true
gallant-wood-937,finished,-,warleyalm,,2022-11-13T03:47:10.000Z,3,,A-3-20-20-7-exponential-75-exponential-25,A,3,20,20,7,exponential,75,exponential,25,1249.66,0.7391,0,20-20-20-3-20-20-20,2,1528.27,0.6809,0,3-3-3-3-20-20-20,2,1683.85,0.6485,0,3-5-6-6-6-6-9,2,4684.8,0.022,3-20-7-16-15-7-3,17676.26,0.02,2,0.729,4790.01,0,0.28,8-7-3-20-16-7-3,2,true
sleek-feather-936,finished,-,warleyalm,,2022-11-13T03:47:03.000Z,7,,A-3-20-20-7-exponential-25-exponential-25,A,3,20,20,7,exponential,25,exponential,25,1158.58,0.6627,0,16-16-16-3-16-16-16,2,2204.07,0.3584,0,16-16-16-3-18-18-18,2,1229.46,0.6421,0,16-11-11-11-11-11-11,2,3321.21,0.0332,16-3-7-8-18-17-3,15811.78,0.02,2,0.7827,3435.22,0,0.17,8-7-16-3-17-18-17,2,true
worldly-waterfall-935,finished,-,warleyalm,,2022-11-13T03:47:01.000Z,3,,A-3-20-20-7-exponential-25-exponential-100,A,3,20,20,7,exponential,25,exponential,100,368.78,0.9113,0,3-3-3-3-3-3-3,2,1417.93,0.6588,0,3-3-3-3-18-18-18,2,1752.24,0.5784,0,3-16-5-5-5-6-6,2,3976.84,0.0431,3-7-16-1-18-17-7,17152.33,0.02,2,0.7577,4155.81,0,0.24,1-7-16-3-18-17-7,2,true
curious-salad-934,finished,-,warleyalm,,2022-11-13T03:46:58.000Z,3,,A-3-20-20-7-exponential-100-linear-75,A,3,20,20,7,exponential,100,linear,75,543.03,0.6919,0,6-6-6-6-6-6-6,2,543.03,0.6919,0,6-6-6-6-6-6-6,2,1051.51,0.4034,0,6-6-14-9-9-9-9,2,1515.11,0.1403,6-6-7-7-7-7-7,14672.51,0.02,2,0.8799,1762.4,0,0.13,7-6-6-6-6-6-6,2,true
sparkling-brook-933,finished,-,warleyalm,,2022-11-13T03:46:55.000Z,3,,A-3-20-20-7-exponential-50-exponential-25,A,3,20,20,7,exponential,50,exponential,25,489.56,0.8834,0,16-16-16-16-16-16-16,2,2322.95,0.4465,0,16-16-16-17-18-18-18,2,1824.12,0.5654,0,16-11-11-11-11-6-6,2,4010.29,0.0445,16-11-3-17-18-16-17,17402.02,0.02,2,0.7588,4196.98,0,0.15,3-11-16-17-18-16-17,2,true
still-leaf-932,finished,-,warleyalm,,2022-11-13T03:46:52.000Z,3,,A-3-20-20-7-exponential-50-linear-25,A,3,20,20,7,exponential,50,linear,25,984.2,0.0947,0,16-16-16-16-16-16-16,2,229.32,0.7891,0,18-18-18-18-18-18-18,2,1002.3,0.078,0,18-16-16-16-16-16-16,2,1072.49,0.0134,18-17-17-17-16-18-13,13167.26,0.03,2,0.9174,1087.1,0,0.19,17-18-16-18-18-18-18,2,true
likely-firefly-931,finished,-,warleyalm,,2022-11-13T03:46:50.000Z,3,,A-3-20-20-7-exponential-25-linear-100,A,3,20,20,7,exponential,25,linear,100,441.78,0.6366,0,3-3-3-3-3-3-3,2,510.54,0.58,0,3-18-18-18-18-18-18,2,960.1,0.2102,0,3-3-7-16-16-16-16,2,1195.8,0.0163,3-18-3-18-3-3-3,12418.25,0.03,2,0.9021,1215.6,0,0.15,3-3-18-18-18-18-3,2,true
noble-capybara-930,finished,-,warleyalm,,2022-11-13T03:46:47.000Z,3,,A-3-20-20-7-linear-75-linear-50,A,3,20,20,7,linear,75,linear,50,1152,0.1728,0,20-20-20-20-20-20-20,2,1152,0.1728,0,20-20-20-20-20-20-20,2,1315.1,0.0557,0,20-20-20-3-7-7-7,2,1392.6,0,20-20-20-3-20-20-3,9349.43,0.01,2,0.851,1392.6,0,0.06,20-20-20-3-20-20-3,2,true
northern-fog-929,finished,-,warleyalm,,2022-11-13T03:46:44.000Z,3,,A-3-20-20-7-linear-75-exponential-100,A,3,20,20,7,linear,75,exponential,100,1936,0.5969,0,20-20-20-3-20-20-20,2,2066,0.5698,0,3-3-3-3-3-20-20,2,2244.54,0.5326,0,3-8-8-8-5-19-19,2,4484,0.0663,3-7-20-16-15-8-3,16433.26,0.02,2,0.7078,4802.48,0,0.24,1-8-16-7-3-20-15,2,true
earnest-deluge-928,finished,-,warleyalm,,2022-11-13T03:46:42.000Z,2,,A-3-20-20-7-linear-75-exponential-50,A,3,20,20,7,linear,75,exponential,50,1152,0.743,0,20-20-20-20-20-20-20,2,2072.74,0.5376,0,20-20-20-3-3-20-20,2,2110.01,0.5293,0,20-8-5-19-19-19-19,2,4212.28,0.0604,20-3-7-16-8-15-20,14699.7,0.02,2,0.695,4482.82,0,0.22,5-8-16-7-3-20-15,2,true
vocal-silence-927,finished,-,warleyalm,,2022-11-13T03:46:39.000Z,3,,A-3-20-20-7-linear-50-linear-75,A,3,20,20,7,linear,50,linear,75,1187,0.2568,0,6-6-6-6-6-6-6,2,1101,0.3107,0,16-16-16-16-16-16-16,2,1459.2,0.0864,0,16-6-6-6-15-15-15,2,1571.2,0.0163,16-6-16-6-16-16-6,9564.27,0.01,2,0.833,1597.2,0,0.07,6-16-6-6-16-16-16,2,true
upbeat-plasma-926,finished,-,warleyalm,,2022-11-13T03:46:36.000Z,3,,A-3-20-20-7-linear-75-exponential-75,A,3,20,20,7,linear,75,exponential,75,1215,0.7477,0,6-6-6-6-6-6-6,2,2086,0.5669,0,6-6-6-6-6-20-20,2,1549,0.6784,0,6-14-14-14-14-14-14,2,4448.82,0.0763,6-7-20-14-19-2-6,16729.3,0.02,2,0.7121,4816.36,0,0.14,18-2-7-6-20-14-19,2,true
devout-mountain-925,finished,-,warleyalm,,2022-11-13T03:46:33.000Z,3,,A-3-20-20-7-linear-25-exponential-75,A,3,20,20,7,linear,25,exponential,75,1022.07,0.7102,0,6-6-6-6-6-6-6,2,1609.02,0.5437,0,6-6-6-6-16-16-16,2,1370.15,0.6115,0,6-6-15-15-15-15-15,2,3114.14,0.1169,6-16-15-7-2-6-14,14282.27,0.02,2,0.7531,3526.38,0,0.3,19-14-2-7-6-15-16,2,true
serene-sun-924,finished,-,warleyalm,,2022-11-13T03:46:31.000Z,3,,A-3-20-20-7-linear-25-exponential-100,A,3,20,20,7,linear,25,exponential,100,915,0.7298,0,3-3-3-3-3-3-3,2,1531.17,0.5478,0,3-3-3-3-18-18-18,2,1611.89,0.524,0,3-16-16-17-17-17-17,2,3056.06,0.0975,3-18-7-13-17-16-14,14114.83,0.01,2,0.7601,3386.07,0,0.1,1-16-7-17-3-18-13,2,true
lively-darkness-923,finished,-,warleyalm,,2022-11-13T03:46:28.000Z,3,,A-3-20-20-7-linear-75-linear-75,A,3,20,20,7,linear,75,linear,75,1215,0.3366,0,6-6-6-6-6-6-6,2,1227,0.3301,0,20-20-20-20-20-20-20,2,1524.1,0.1678,0,20-6-7-7-7-14-14,2,1778.2,0.0291,20-14-20-14-20-20-14,9942.68,0.02,2,0.8158,1831.5,0,0.1,6-20-14-20-14-20-20,2,true
pretty-river-922,finished,-,warleyalm,,2022-11-13T03:46:26.000Z,2,,A-3-20-20-7-linear-100-exponential-25,A,3,20,20,7,linear,100,exponential,25,1469.8,0.67,0,16-16-16-16-16-16-16,2,2275.79,0.489,0,16-16-16-16-13-13-13,2,2341.91,0.4742,0,16-11-11-12-12-12-12,2,4107.11,0.0778,16-11-13-12-16-18-13,14944.1,0.02,2,0.702,4453.66,0,0.24,7-16-3-11-12-13-16,2,true
azure-snowflake-921,finished,-,warleyalm,,2022-11-13T03:46:23.000Z,3,,A-3-20-20-7-linear-50-linear-50,A,3,20,20,7,linear,50,linear,50,970,0.2367,0,3-3-3-3-3-3-3,2,1204.9,0.0519,0,18-13-13-13-13-13-13,2,1151.7,0.0937,0,18-18-18-17-17-17-17,2,1270.6,0.0002,18-13-13-13-13-18-13,9245.8,0.01,2,0.8626,1270.8,0,0.06,18-13-18-13-13-13-13,2,true
valiant-valley-920,finished,-,warleyalm,,2022-11-13T03:46:20.000Z,3,,A-3-20-20-7-exponential-25-linear-25,A,3,20,20,7,exponential,25,linear,25,618.59,0.3274,0,3-3-3-3-3-3-3,2,225.02,0.7553,0,18-18-18-18-18-18-18,2,855.8,0.0695,0,18-3-3-3-16-16-16,2,892.5,0.0296,18-17-17-17-18-3-3,12173.6,0.02,2,0.9245,919.7,0,0.16,3-18-17-18-18-18-18,2,true
worldly-dawn-919,finished,-,warleyalm,,2022-11-13T03:46:17.000Z,3,,A-3-20-20-7-linear-100-linear-50,A,3,20,20,7,linear,100,linear,50,1275.4,0.1912,0,16-16-16-16-16-16-16,2,1358,0.1388,0,13-13-13-13-13-13-13,2,1358,0.1388,0,13-13-13-13-13-13-13,2,1358,0.1388,13-13-13-13-13-13-13,9778.19,0.02,2,0.8387,1576.9,0,0.08,16-13-13-13-13-16-13,2,true
laced-music-918,finished,-,warleyalm,,2022-11-13T03:46:14.000Z,3,,A-3-20-20-7-linear-75-linear-25,A,3,20,20,7,linear,75,linear,25,1152,0.0233,0,20-20-20-20-20-20-20,2,1152,0.0233,0,20-20-20-20-20-20-20,2,1179.5,0,0,20-20-20-20-20-20-3,2,1179.5,0,20-20-20-20-20-20-3,9162.99,0.02,2,0.8713,1179.5,0,0.07,20-20-20-20-20-20-3,2,true
wise-sponge-917,finished,-,warleyalm,,2022-11-13T03:46:12.000Z,2,,A-3-20-20-7-linear-100-exponential-75,A,3,20,20,7,linear,100,exponential,75,1481,0.6569,0,6-6-6-6-6-6-6,2,2298,0.4677,0,6-6-6-6-6-6-16,2,1928.93,0.5532,0,6-6-6-6-11-11-11,2,3646.01,0.1554,6-7-16-6-14-15-7,15767.06,0.02,2,0.7262,4316.89,1.59029E-05,0.18,2-15-9-6-14-7-16,2,true
iconic-energy-916,finished,-,warleyalm,,2022-11-13T03:46:09.000Z,3,,A-3-20-20-7-linear-50-exponential-50,A,3,20,20,7,linear,50,exponential,50,927.2,0.7553,0,3-3-3-3-3-3-3,2,2097.89,0.4463,0,16-18-18-18-18-18-13,2,1518.13,0.5993,0,16-16-17-17-17-17-17,2,3327.82,0.1217,16-18-17-13-3-16-18,14105.66,0.01,2,0.7314,3788.74,0,0.19,8-7-3-16-17-18-13,2,true
valiant-dragon-915,finished,-,warleyalm,,2022-11-13T03:46:06.000Z,3,,A-3-20-20-7-linear-100-linear-25,A,3,20,20,7,linear,100,linear,25,1275.4,0.1417,0,16-16-16-16-16-16-16,2,1358,0.0861,0,13-13-13-13-13-13-13,2,1358,0.0861,0,13-13-13-13-13-13-13,2,1358,0.0861,13-13-13-13-13-13-13,9702.83,0.02,2,0.8468,1486,0,0.07,16-13-13-13-13-13-13,2,true
honest-bird-914,finished,-,warleyalm,,2022-11-13T03:46:03.000Z,3,,A-3-20-20-7-exponential-25-linear-50,A,3,20,20,7,exponential,25,linear,50,518.03,0.4906,0,3-3-3-3-3-3-3,2,216.32,0.7873,0,18-18-18-18-18-18-18,2,906.2,0.1089,0,18-3-3-7-16-16-16,2,980.1,0.0363,18-3-3-3-3-3-18,12233.49,0.02,2,0.9169,1017,0,0.12,3-3-18-18-18-18-18,2,true
sandy-puddle-913,finished,-,warleyalm,,2022-11-13T03:46:01.000Z,2,,A-3-20-20-7-linear-50-exponential-25,A,3,20,20,7,linear,50,exponential,25,1133.11,0.682,0,16-16-16-16-16-16-16,2,2330.43,0.346,0,16-16-16-17-17-17-13,2,1855.68,0.4792,0,16-16-11-17-17-17-17,2,3161.43,0.1128,16-17-18-13-11-16-17,13517.63,0.02,2,0.7364,3563.33,0,0.16,7-3-11-16-18-17-13,2,true
golden-lion-912,finished,-,warleyalm,,2022-11-13T03:45:58.000Z,3,,A-3-20-20-7-linear-75-exponential-25,A,3,20,20,7,linear,75,exponential,25,1784.1,0.5529,0,20-20-20-3-20-20-20,2,1990.81,0.5011,0,3-3-3-3-3-20-20,2,2141.76,0.4633,0,3-8-5-19-19-19-19,2,3834.23,0.0392,3-20-7-8-16-5-3,13809.19,0.02,2,0.711,3990.68,0,0.32,5-16-8-7-3-20-15,2,true
